unit_name,registration_no,udyam_no,nature_of_industry,enterprise_type,product_activity,district,taluk,address,contact_person,phone,registration_date,commencement_date,gstin,pan,iec_code,has_iec,paid_up_capital,authorized_capital,employee_count,annual_turnover,export_turnover,import_turnover,bank_name,ad_code,years_in_business,mca_status,is_shell,related_party_txn_pct,turnover_capital_ratio,primary_port,hs_code_primary
Sarna-Mannan,TN/MSME/CV/250380,UDYAM-TN-31-23-0035575,Leather,Micro,Finished Leather,Chennai,Perambur,"18, Dani, Pondicherry 447211",Maanas Prasad,0163607764,2025-05-08,2025-06-18,33OBKPW7879H4Z7,OBKPW7879H,,False,1612933,1650665,9,1903302.0,0,239800,City Union Bank,059726,0,active,False,0.13919288319022857,1.1800254567300688,INNSA1,7108
Loke-Hans,TN/MSME/hK/868454,UDYAM-TN-33-20-0012563,Handicraft,Micro,General Products,Dharmapuri,Dharmapuri Taluk,"16/15, Ray Road, Deoghar-558477",Omya Lala,+910568799536,2025-10-14,2026-04-04,33GPKFS3107W6ZW,GPKFS3107W,,False,860185,1005013,3,1450810.0,0,420811,Canara Bank,283485,0,active,False,0.149407323324605,1.6866255514802049,INMAA4,8542
Bansal Group,TN/MSME/YZ/659626,UDYAM-TN-36-20-0131544,Export Oriented Unit,Micro,Gems & Jewellery,Madurai,Thirumangalam,"598, Narasimhan Road, Shahjahanpur-821385",Aishani Mann,0675388237,2022-02-24,2022-03-26,33PGRFN7584X6ZF,PGRFN7584X,56506668029,True,1293557,2163742,1,818242.0,618373,233699,HDFC Bank,241765,4,active,False,0.03591114659714039,0.6325519478461328,INMAA4,7204
Walia Inc,TN/MSME/Yg/764666,UDYAM-TN-23-23-0690420,Food Processing,Micro,Spices,Thoothukudi,Thoothukudi Taluk,"H.No. 318, Kari Marg, Chinsurah-024618",Karan Srinivasan,06105918792,2015-01-26,2015-02-09,33QXWCZ2777R2ZN,QXWCZ2777R,,False,1309719,2276179,9,3305985.0,0,985394,City Union Bank,550135,11,active,False,0.03121780162484699,2.5241941210290144,INTUT1,8542
Bala-Vora,TN/MSME/Mh/042056,UDYAM-TN-01-23-0763072,Textile,Micro,Hosiery,Salem,Salem Taluk,"H.No. 752, Ramachandran Ganj, Khandwa 069354",Zansi Chacko,5768352075,2024-05-17,2024-06-25,33CCNAE8705O1Z7,CCNAE8705O,,False,2014048,3756776,5,1374508.0,0,47830,City Union Bank,488009,1,active,False,0.011409987845305457,0.682460398163301,INMAA4,8542
Walla Sridhar and Balakrishnan,TN/MSME/dd/507465,UDYAM-TN-22-21-0252891,Agro-based Industry,Small,General Products,Sivaganga,Sivaganga Taluk,"689, Ben Zila, Belgaum 405632",Chaaya Shukla,+917174664815,2022-02-24,2022-06-30,33ZWGPY5337J6ZN,ZWGPY5337J,,False,7984531,13937498,44,22301717.0,0,4827956,Federal Bank,405983,4,active,False,0.043858778357022836,2.7931154628869246,INMAA4,6403
Chakrabarti-Parikh,TN/MSME/pc/386852,UDYAM-TN-27-23-0431945,Manufacturing,Micro,Auto Parts,Kancheepuram,Kancheepuram Taluk,"00/842, Trivedi Circle, Sasaram-009817",Tarak Kashyap,+915290457126,2022-09-15,2022-10-13,33QIEPD1775A2ZK,QIEPD1775A,,False,2450947,5127428,10,7178757.0,0,319603,State Bank of India,069778,3,active,False,0.1365846798407932,2.9289727603248865,INMAA4,7204
Bhalla Ltd,TN/MSME/xB/435874,UDYAM-TN-29-20-0850126,Leather,Micro,Leather Garments,Erode,Erode Taluk,"426, Prabhakar Road, Rewa-154958",Jagat Palan,+913229084341,2022-08-14,2022-10-18,33KVNFD7006X6ZA,KVNFD7006X,,False,1819107,2490268,10,4742324.0,0,740068,State Bank of India,678076,3,active,False,0.09472704773260195,2.6069516526515484,INMAA4,2601
Dasgupta-Kar,TN/MSME/uY/832378,UDYAM-TN-27-22-0062145,Leather,Micro,Leather Footwear,Virudhunagar,Virudhunagar Taluk,"68, Setty Nagar, Guntakal 610477",Laksh Bava,+913299723992,2011-11-29,2012-03-10,33OXNPI5566P4Z8,OXNPI5566P,,False,2191743,4994178,7,6212877.0,0,1488189,Canara Bank,772097,14,active,False,0.040353217510961846,2.8346740470940253,INMAA4,7108
Balan Dora and Gopal,TN/MSME/jC/603869,UDYAM-TN-09-21-0063974,Chemical,Micro,Pigments,Sivaganga,Sivaganga Taluk,"202, Behl, Avadi 792001",Gaurika Johal,5177542094,2021-11-27,2022-01-21,33RCPFF5454S4ZA,RCPFF5454S,,False,1757451,2247523,1,1730346.0,0,506109,Indian Overseas Bank,198240,4,active,False,0.14875431058186656,0.9845770948948221,INMAA4,8517
Shan-Jhaveri,TN/MSME/Ok/808006,UDYAM-TN-33-22-0153761,Service,Small,General Products,Coimbatore,Coimbatore South,"02/019, Dash Road, Anantapur 227581",Udyati Dara,9154343130,2019-01-21,2019-02-19,33EYYFH2670O4ZC,EYYFH2670O,,False,19659007,38746805,25,26294481.0,0,2143759,Union Bank of India,158435,7,active,False,0.0717953563125014,1.337528441797696,INICJ4,6110
Vasa-Bhasin,TN/MSME/nF/333523,UDYAM-TN-10-22-0731017,Handicraft,Micro,General Products,Salem,Salem Taluk,"H.No. 31, Bhatnagar, Shimla 391677",Irya Lala,1761245152,2015-08-03,2015-10-21,33SJVPG3949G2Z5,SJVPG3949G,,False,203696,325989,4,607477.0,0,140934,Canara Bank,301998,10,active,False,0.03463167413922368,2.982272602309324,INMAA4,8471
Nayar-Thaker,TN/MSME/NX/504005,UDYAM-TN-14-23-0011682,Handloom,Micro,General Products,Vellore,Vellore Taluk,"51, Devi Street, Surendranagar Dudhrej-315828",Jyoti Bajaj,01404563936,2020-03-25,2020-08-01,33AVSPY7705S4ZJ,AVSPY7705S,,False,971985,1361407,5,2759479.0,0,158190,State Bank of India,637040,6,dormant,False,0.029497936386018768,2.839013976553136,INMAA4,6110
Bath Ltd,TN/MSME/Ks/496356,UDYAM-TN-35-20-0937056,Food Processing,Micro,Spices,Krishnagiri,Krishnagiri Taluk,"44, Gole Road, Amritsar-655942",Libni Chowdhury,3075039507,2013-04-19,2013-07-03,33JMOCA2215W4ZH,JMOCA2215W,,False,445986,1099741,7,860047.0,0,161989,Union Bank of India,308277,13,active,False,0.12662258785890845,1.9284170355123256,INMAA4,7108
Yadav Sur and Tank,TN/MSME/ZG/181812,UDYAM-TN-09-21-0666538,Handicraft,Micro,General Products,Dindigul,Dindigul Taluk,"H.No. 80, Kashyap Ganj, Bijapur 864100",Henry Tripathi,2000261681,2018-08-06,2018-10-24,33MRLCA3764U6Z7,MRLCA3764U,,False,2152975,4745551,10,2175463.0,0,24810,City Union Bank,347202,7,active,False,0.09204137128984005,1.0104450818054087,INMAA4,8703
Sidhu-Mohan,TN/MSME/LE/270455,UDYAM-TN-34-23-0668883,Handloom,Micro,General Products,Namakkal,Namakkal Taluk,"H.No. 667, Vaidya Chowk, Kumbakonam-626176",Peter Garg,+918486938904,2025-11-24,2026-02-11,33GCNPY5697Y1ZB,GCNPY5697Y,16037765788,True,1661516,3272104,1,2476167.0,570311,165769,City Union Bank,853447,0,active,False,0.06263266779970145,1.4903058411715566,INMAA4,6110
Shankar-Kata,TN/MSME/uY/839030,UDYAM-TN-37-23-0238921,Export Oriented Unit,Micro,Leather Goods,Dindigul,Dindigul Taluk,"56/27, Raman Zila, Morbi-559518",Aryan Comar,07893975012,2021-02-21,2021-03-08,33XANPF3831K4ZZ,XANPF3831K,52136650849,True,1603133,3808131,4,4438852.0,3349638,384888,Bank of Baroda,496810,5,active,False,0.08443233037129007,2.768860724593655,INMAA4,7108
Prasad Agrawal and Bassi,TN/MSME/SU/269127,UDYAM-TN-11-22-0771575,Textile,Small,Hosiery,Dindigul,Dindigul Taluk,"01, Aurora Marg, Berhampur-846183",Qasim Sastry,04372357001,2017-10-08,2017-10-25,33FMNFG0180E6ZN,FMNFG0180E,,False,46316599,73448044,35,48800017.0,0,11634843,City Union Bank,918597,8,active,False,0.1056715315135155,1.053618315109881,INMAA4,8471
Bhagat Bala and Patel,TN/MSME/ET/823137,UDYAM-TN-36-21-0696752,Agro-based Industry,Micro,General Products,Tirunelveli,Tirunelveli Taluk,"55, Garde Ganj, Davanagere 632816",Nimrat Amble,09672431218,2018-12-01,2019-05-06,33LKUPS1635M1Z2,LKUPS1635M,86849625133,True,996855,1531274,3,1528553.0,292354,166490,HDFC Bank,081650,7,dormant,False,0.013704857026424827,1.5333754658400671,INMAA4,0901
Lall Sachdev and Bala,TN/MSME/XF/065216,UDYAM-TN-32-21-0722119,Leather,Micro,Leather Footwear,Coimbatore,Coimbatore North,"15/469, Kumer Chowk, Tirunelveli 541226",Om Mangat,+916636936448,2018-04-26,2018-05-04,33XURFL6503P2ZR,XURFL6503P,,False,1839938,4490556,10,4762640.0,0,334064,Punjab National Bank,577361,7,active,False,0.08236534694081145,2.588478524819858,INICJ4,6204
Agrawal LLC,TN/MSME/nD/361764,UDYAM-TN-33-22-0649037,Food Processing,Micro,Bakery Products,Thanjavur,Thanjavur Taluk,"16/99, Ray Chowk, Haldia-443309",Yahvi Hayer,04142162012,2021-02-01,2021-07-29,33LXCAG4734C2Z2,LXCAG4734C,45119445045,True,1491481,1582260,5,2068535.0,583056,97888,Union Bank of India,663837,5,active,False,0.022469546913814153,1.386900000737522,INMAA4,6204
Ahuja-Batra,TN/MSME/Mb/710471,UDYAM-TN-33-23-0066583,Agro-based Industry,Small,General Products,Tiruppur,Udumalaipettai,"H.No. 125, Din Zila, Bathinda 071959",Nachiket Chad,9546693970,2018-04-13,2018-10-02,33GFUCH3551D2ZG,GFUCH3551D,,False,45434914,45783107,35,26374240.0,0,4319322,Bank of Baroda,489167,8,active,False,0.1301672104489148,0.5804839863898499,INITP6,0901
Dada-Kohli,TN/MSME/GM/842442,UDYAM-TN-37-23-0732696,Engineering,Micro,Forgings,Perambalur,Perambalur Taluk,"H.No. 60, Menon Ganj, Yamunanagar-364787",Vasana Amble,+917055625389,2020-10-25,2021-04-07,33FKLPO4917C6ZF,FKLPO4917C,61286891283,True,1356843,2478780,2,3434473.0,389070,421178,Bank of Baroda,177920,5,active,False,0.13892912496094717,2.531223582979018,INMAA4,6110
Setty-Vig,TN/MSME/Ol/970356,UDYAM-TN-31-21-0828185,Manufacturing,Micro,Rubber Products,Dharmapuri,Dharmapuri Taluk,"51/935, Nadig Zila, Dindigul-871212",Geetika Sampath,+912836461219,2022-06-26,2022-07-31,33FJVCN7608Q4ZU,FJVCN7608Q,,False,2285793,4064111,1,2099216.0,0,66709,Indian Overseas Bank,344858,3,dormant,False,0.004674990924350819,0.9183753734480768,INMAA4,8471
Halder-Bhatia,TN/MSME/ir/117800,UDYAM-TN-38-21-0873794,Chemical,Medium,Dyes,Dindigul,Dindigul Taluk,"38/09, Edwin Street, Etawah 958038",Faraj Mangal,5064846307,2025-05-26,2025-08-19,33OKXFZ0255G6ZX,OKXFZ0255G,77469929753,True,74868552,124059682,142,100331897.0,27358104,15099940,Federal Bank,031531,0,active,False,0.07386826993167725,1.3401073524168066,INMAA4,5201
Krishnan-Sharaf,TN/MSME/sY/660871,UDYAM-TN-15-21-0852263,Manufacturing,Small,Rubber Products,Chennai,Perambur,"H.No. 95, Chada Nagar, Hindupur-589578",Xalak Mistry,+915216812082,2023-09-17,2023-11-07,33STYCR9989A6ZG,STYCR9989A,,False,12405479,15019881,16,10969490.0,0,2508962,Axis Bank,758998,2,active,False,0.05295215714334701,0.8842455821335073,INNSA1,8471
Sarma-Majumdar,TN/MSME/uD/170387,UDYAM-TN-27-21-0755830,Manufacturing,Medium,Auto Parts,Coimbatore,Pollachi,"27/066, Batta Zila, Karimnagar 855934",Ridhi Subramaniam,1371370739,2019-03-23,2019-06-29,33WBYAP3537I1ZY,WBYAP3537I,,False,107229738,112509459,68,238721799.0,0,16439767,Canara Bank,758113,7,active,False,0.058249454489248606,2.226264872530044,INICJ4,7204
Minhas LLC,TN/MSME/aH/117722,UDYAM-TN-33-23-0609023,Engineering,Micro,Castings,Ranipet,Ranipet Taluk,"H.No. 856, Morar Marg, Ujjain-641695",Odika Krish,03944794681,2024-09-03,2025-02-24,33COBCU0017V2ZO,COBCU0017V,32221999378,True,491338,807654,3,644323.0,177262,29118,City Union Bank,177582,1,active,False,0.042673340606682875,1.3113640711689305,INMAA4,6403
Sagar PLC,TN/MSME/Bi/783227,UDYAM-TN-01-20-0424619,Food Processing,Small,Bakery Products,Thanjavur,Thanjavur Taluk,"H.No. 724, Kalla Ganj, Nadiad-062519",Hritik Swamy,6865909244,2025-05-26,2025-09-29,33WSQPS7802A4ZK,WSQPS7802A,54902731721,True,9576997,23101029,20,22853932.0,8062056,6101703,Union Bank of India,892815,0,active,False,0.03797588898439941,2.386335925551611,INMAA4,0803
Rajan Hari and Kashyap,TN/MSME/Gx/402850,UDYAM-TN-27-21-0725941,Food Processing,Small,Rice Mill,Virudhunagar,Virudhunagar Taluk,"641, Mittal Nagar, Solapur-040452",Jason Sundaram,02276266644,2015-01-22,2015-07-10,33GUOPH2525L1ZZ,GUOPH2525L,84835400256,True,36025116,54423878,32,92641681.0,34603209,12011875,State Bank of India,139674,11,active,False,0.10263855079364512,2.571585918002318,INMAA4,6403
Bal Bassi and Dasgupta,TN/MSME/hN/933354,UDYAM-TN-35-22-0476200,Leather,Micro,Finished Leather,Krishnagiri,Krishnagiri Taluk,"35/396, Varkey Marg, Bihar Sharif-352832",Jagvi Kalita,7716186971,2024-11-06,2025-01-06,33CDQFA2399O6ZL,CDQFA2399O,,False,694163,1117154,4,1517584.0,0,177800,Federal Bank,472802,1,active,False,0.090085533417488,2.186206985967273,INMAA4,7108
Cheema-Krishna,TN/MSME/Pw/709048,UDYAM-TN-25-20-0126836,Trading,Medium,Agricultural Produce,Erode,Erode Taluk,"H.No. 592, Wason Nagar, Tiruppur 741004",Forum Raj,2687716072,2017-07-23,2017-10-03,33DZKAP9635S1ZI,DZKAP9635S,73937491880,True,126689615,152744388,226,186050194.0,52582453,40139977,HDFC Bank,570809,8,active,False,0.0011816994488168585,1.4685512620746382,INMAA4,8517
Hans Palan and Ghose,TN/MSME/iq/779859,UDYAM-TN-06-21-0337945,Agro-based Industry,Small,General Products,Dindigul,Dindigul Taluk,"H.No. 30, Dhillon Circle, Phagwara 528225",Odika Bajaj,3623823268,2019-02-24,2019-05-20,33MBKAM1446B2ZE,MBKAM1446B,,False,42395952,51805253,42,122083967.0,0,6567315,Bank of Baroda,131548,7,active,False,0.022705733412769897,2.8796137659557686,INMAA4,7204
Sawhney Group,TN/MSME/ju/996774,UDYAM-TN-33-22-0389512,Manufacturing,Small,Rubber Products,Sivaganga,Sivaganga Taluk,"401, Nadig Zila, Jhansi 609086",Irya Mane,02648705885,2012-10-29,2012-11-18,33PWLFD3831U4ZO,PWLFD3831U,,False,37563072,89317964,16,36475415.0,0,182285,Indian Bank,662904,13,active,False,0.12439815471732199,0.9710445141441041,INMAA4,8517
Dhawan-Shah,TN/MSME/gg/252169,UDYAM-TN-32-21-0278124,Export Oriented Unit,Micro,Leather Goods,Dindigul,Dindigul Taluk,"40/79, Ahuja Marg, Bangalore 248583",Sanaya Sastry,1422743865,2020-12-10,2021-01-15,33PWXPS2277Z4ZE,PWXPS2277Z,42248811073,True,618330,1430770,5,1641851.0,1449107,237270,ICICI Bank,778124,5,active,False,0.022669564212681386,2.6552989503986546,INMAA4,7204
Pathak-Bala,TN/MSME/rV/241850,UDYAM-TN-11-23-0360505,Service,Medium,General Products,Dindigul,Dindigul Taluk,"23, Bobal Marg, Imphal-901701",Bhavika Rau,06431610959,2021-12-08,2022-05-11,33FFQCS8955U1ZC,FFQCS8955U,,False,164644513,409976240,196,239914361.0,0,37377574,Punjab National Bank,266961,4,active,False,0.12082989003720046,1.4571658455450622,INMAA4,2601
Bhagat PLC,TN/MSME/Gi/401668,UDYAM-TN-13-22-0122427,Textile,Micro,Knitted Fabric,Erode,Erode Taluk,"16/32, Yohannan Ganj, Dindigul 246970",Idika Om,07433420131,2015-01-18,2015-04-29,33WKTFJ5917P2ZU,WKTFJ5917P,,False,1283803,1413996,3,1053557.0,0,147268,Indian Overseas Bank,470969,11,active,False,0.08356480496811909,0.820653168749411,INMAA4,8471
Karan Kohli and Chahal,TN/MSME/AX/821720,UDYAM-TN-35-23-0313764,Textile,Medium,Cotton Yarn,Krishnagiri,Krishnagiri Taluk,"H.No. 681, Desai Marg, Bhiwani 001783",Warjas Kannan,6979165886,2025-01-01,2025-01-21,33JONFQ9194P6ZY,JONFQ9194P,,False,117582742,174190525,232,71802133.0,0,14998676,Canara Bank,556922,1,active,False,0.011854564461438644,0.6106519696572479,INMAA4,6403
Hayer Chaudhari and Parekh,TN/MSME/qD/793410,UDYAM-TN-15-20-0666444,Handloom,Micro,General Products,Salem,Salem Taluk,"H.No. 109, Verma Nagar, Navi Mumbai-578498",Guneet Narang,3032261047,2020-06-11,2020-11-13,33SKJCG1773D1Z4,SKJCG1773D,,False,403060,898242,2,460420.0,0,2103,Punjab National Bank,946972,5,active,False,0.04160444243473053,1.1423113184141318,INMAA4,2709
Bhatt Inc,TN/MSME/ue/598279,UDYAM-TN-11-23-0882902,Leather,Medium,Leather Goods,Ranipet,Ranipet Taluk,"95, Bali Chowk, Bettiah 804427",Shivansh Baria,+915824682141,2025-05-23,2025-07-31,33IYFAT7801L2ZO,IYFAT7801L,,False,144630805,278110021,121,356330892.0,0,3045604,HDFC Bank,663774,0,active,False,0.006856216579278962,2.4637275025884007,INMAA4,8517
Krishnan Dyal and Bandi,TN/MSME/Bn/269784,UDYAM-TN-38-21-0523388,Agro-based Industry,Micro,General Products,Dindigul,Dindigul Taluk,"19/770, Sachar Street, Amroha-977583",Kai Zacharia,04090300490,2017-08-11,2018-02-03,33TOJFR7675C6Z6,TOJFR7675C,,False,2181777,4168299,3,1721441.0,0,112246,Axis Bank,464447,8,active,False,0.13774675639673006,0.789008684205581,INMAA4,3004
More Inc,TN/MSME/PH/276134,UDYAM-TN-34-21-0836298,Agro-based Industry,Medium,General Products,Salem,Salem Taluk,"65/887, Madan Circle, Gandhinagar 919466",Gautam Naidu,02616266620,2016-06-12,2016-10-23,33DEFCT3594J6ZN,DEFCT3594J,,False,106547567,169891613,130,248212102.0,0,34500763,City Union Bank,561374,9,active,False,0.10845856240969448,2.3295895813369443,INMAA4,5201
Dasgupta-Sampath,TN/MSME/QI/405418,UDYAM-TN-35-21-0126797,Chemical,Micro,Dyes,Thoothukudi,Thoothukudi Taluk,"09, Bhasin Road, Guwahati 419520",Waida Madan,+914970073005,2017-07-06,2017-07-27,33WZJAA0937F2ZH,WZJAA0937F,,False,1714789,3209300,3,4233143.0,0,1178419,Federal Bank,676059,8,dormant,False,0.075516796203708,2.4686086743033693,INTUT1,7204
Bali-Batta,TN/MSME/hs/762845,UDYAM-TN-26-20-0930553,Chemical,Small,Cleaning Agents,Krishnagiri,Krishnagiri Taluk,"18/608, Prakash Zila, Mau-533210",Bhavika Agarwal,7556729250,2020-02-18,2020-07-04,33GUPAG8973S6ZK,GUPAG8973S,,False,11469992,16169777,13,31546318.0,0,3334267,Union Bank of India,193192,6,active,False,0.027255566644353302,2.7503347866328065,INMAA4,2709
Lad Kohli and Tak,TN/MSME/BI/412786,UDYAM-TN-02-22-0586271,Textile,Small,Knitted Fabric,Thoothukudi,Thoothukudi Taluk,"16, Srinivas Ganj, Mirzapur-712334",Yashica Dhaliwal,+910016600182,2018-05-01,2018-06-19,33CNIPZ4091A6ZP,CNIPZ4091A,,False,21097025,43575525,16,35540033.0,0,10000614,City Union Bank,386362,7,active,False,0.03786304104244604,1.6845992740682632,INTUT1,3004
Ramachandran-Suresh,TN/MSME/it/350708,UDYAM-TN-27-21-0953775,Handicraft,Small,General Products,Tiruchirappalli,Tiruchirappalli Taluk,"H.No. 213, Kale Ganj, Ongole-212511",Upkaar Misra,06745161573,2023-07-15,2023-08-13,33YTVFZ6391T2Z5,YTVFZ6391T,,False,41381815,84171489,23,116013512.0,0,11709959,Bank of Baroda,074547,2,active,False,0.07332917198510738,2.803490180408955,INMAA4,5201
Bhatnagar Inc,TN/MSME/hv/663954,UDYAM-TN-28-23-0896497,Chemical,Micro,Pharma Intermediates,Virudhunagar,Virudhunagar Taluk,"96/33, Rattan Circle, Ludhiana-506959",Laksh Gopal,+918188932749,2025-09-23,2026-02-13,33ULFFY3490L2Z9,ULFFY3490L,31344221034,True,979124,1273572,9,2086408.0,709032,379892,Canara Bank,697232,0,active,False,0.07350127642921157,2.1308925120822284,INMAA4,0901
Krishna Inc,TN/MSME/FW/756846,UDYAM-TN-34-23-0101973,Manufacturing,Micro,Auto Parts,Tiruchirappalli,Tiruchirappalli Taluk,"95/181, Bava Street, Cuttack 485579",Rudra Krishnamurthy,+914649085918,2025-05-24,2025-09-12,33PINCA3119P2ZE,PINCA3119P,72995195801,True,443922,993620,10,891960.0,112484,188391,City Union Bank,191237,0,active,False,0.12588684778158427,2.0092718991174126,INMAA4,2601
Ben Kari and Dar,TN/MSME/Zz/977546,UDYAM-TN-20-21-0707398,Textile,Micro,Hosiery,Perambalur,Perambalur Taluk,"42/473, Radhakrishnan Zila, Srikakulam-225755",Bhavini Raj,1027844998,2016-03-24,2016-09-17,33LYJAV2495M1ZC,LYJAV2495M,,False,212244,267464,4,349178.0,0,38112,Union Bank of India,804776,10,active,False,0.08514207329515817,1.645172537268427,INMAA4,5201
Rajagopal Ltd,TN/MSME/YT/715001,UDYAM-TN-12-23-0004826,Textile,Medium,Knitted Fabric,Tirunelveli,Tirunelveli Taluk,"92, Jha, Maheshtala 068175",Udarsh Purohit,6367453330,2011-09-25,2012-01-19,33JRQFF7401K4ZG,JRQFF7401K,,False,77798723,173159296,170,170365076.0,0,29962374,Bank of Baroda,299266,14,active,False,0.06094513592316149,2.1898184112867765,INMAA4,3004
Nagy-Bir,TN/MSME/nD/688856,UDYAM-TN-18-22-0926636,Trading,Medium,General Merchandise,Krishnagiri,Krishnagiri Taluk,"79, Handa Ganj, Jammu-388544",Indira Badal,8820066579,2018-06-28,2018-11-26,33RMYFQ3988S4ZN,RMYFQ3988S,91291856650,True,190591859,238682823,229,531658716.0,211524574,32021468,Union Bank of India,453448,7,active,False,0.12594856749414798,2.78951429924402,INMAA4,6403
Lad-Parmer,TN/MSME/Ry/781116,UDYAM-TN-17-22-0679241,Leather,Small,Leather Goods,Virudhunagar,Virudhunagar Taluk,"H.No. 400, Sandal Marg, Silchar 140989",Irya Chandra,9849793025,2023-05-25,2023-08-03,33NRKFT2524C4ZW,NRKFT2524C,,False,20205853,21299360,26,23998301.0,0,4597062,HDFC Bank,105460,2,active,False,0.11619791950793361,1.187690566688771,INMAA4,8517
Chada-Kar,TN/MSME/jh/560203,UDYAM-TN-13-22-0969842,Service,Micro,General Products,Namakkal,Namakkal Taluk,"H.No. 425, Chaudry Path, Durg 170046",Yagnesh Karan,+914366929913,2021-11-12,2022-04-08,33IFQAK8283R1Z4,IFQAK8283R,,False,1244598,1996796,6,1336611.0,0,75580,Bank of Baroda,934781,4,active,False,0.018129844495290492,1.0739298954361167,INMAA4,0901
Doctor-Chatterjee,TN/MSME/AQ/706377,UDYAM-TN-10-23-0378499,Agro-based Industry,Small,General Products,Perambalur,Perambalur Taluk,"911, Minhas Marg, Srinagar 038733",Janaki Soni,+916091230830,2014-11-18,2014-11-19,33MLBPZ8008G2ZQ,MLBPZ8008G,,False,21068772,37392602,31,15978544.0,0,4167280,City Union Bank,977854,11,active,False,0.08721388514922698,0.7583993979335862,INMAA4,8517
Trivedi Lala and Guha,TN/MSME/OL/526841,UDYAM-TN-08-22-0623521,Engineering,Micro,Forgings,Erode,Erode Taluk,"H.No. 28, Rajagopalan Street, Loni 875516",Aarush Sekhon,+912589198649,2017-03-05,2017-04-23,33RZYFM8728E6ZM,RZYFM8728E,,False,1891140,2307105,10,3873674.0,0,62388,Punjab National Bank,944360,9,struck_off,False,0.08633490944319644,2.048327463857779,INMAA4,7204
Naik-Minhas,TN/MSME/al/746490,UDYAM-TN-28-20-0276390,Trading,Micro,General Merchandise,Madurai,Madurai North,"60/733, Pant Circle, Aligarh-216463",Aditya Brar,+917945782176,2012-03-15,2012-08-19,33BUCAT3392O6Z4,BUCAT3392O,51224606478,True,2151992,5023114,4,3864814.0,1541108,518488,State Bank of India,135172,14,active,False,0.04043874521458279,1.7959239625426118,INMAA4,5201
Narain Dash and Lata,TN/MSME/ro/757616,UDYAM-TN-11-21-0250773,Textile,Medium,Cotton Yarn,Tiruppur,Tiruppur South,"H.No. 04, Pradhan Ganj, Sri Ganganagar-252618",Ansh Prabhu,+912329801466,2012-01-05,2012-03-24,33KEMCX4537B6ZF,KEMCX4537B,,False,142325244,330844894,230,263924911.0,0,31601853,Indian Bank,148893,14,active,False,0.03276320945842416,1.8543787706417,INITP6,6110
Sahni and Sons,TN/MSME/TH/263737,UDYAM-TN-03-23-0886071,Chemical,Micro,Pharma Intermediates,Salem,Salem Taluk,"859, Malhotra Ganj, Jehanabad 606039",Yuvraj Tara,+910238010372,2018-01-15,2018-02-03,33YCTFG9245A4Z6,YCTFG9245A,,False,2284885,4482418,1,3937307.0,0,140686,Indian Bank,824149,8,active,False,0.06409737162365928,1.72319700991516,INMAA4,6204
Sibal Saini and Dubey,TN/MSME/eY/988859,UDYAM-TN-01-22-0920274,Chemical,Small,Pigments,Kancheepuram,Kancheepuram Taluk,"34/47, Sahni Road, Amravati-561523",Peter Naidu,06119895359,2012-08-09,2012-10-20,33LSNFG8257O2Z1,LSNFG8257O,,False,48183040,67142112,32,103585603.0,0,4017967,City Union Bank,369568,13,active,False,0.008663359225920342,2.1498353570052866,INMAA4,6204
